payment_id,bill_id,member_id,payment_date,payment_amount,payment_mode,payment_status
PA003884,BI003884,M000132,2024-12-21,1410.6,Debit Card,Success
PA003885,BI003885,M001896,2025-01-14,1963.46,Credit Card,Failed
PA003886,BI003886,M000607,2024-07-29,2297.53,UPI,Failed
PA003887,BI003887,M001582,2025-08-08,5322.35,Debit Card,Failed
PA003888,BI003888,M000304,2024-10-09,3188.42,Wallet,Refunded
PA003889,BI003889,M000490,2024-12-28,4175.28,Credit Card,Success
PA003890,BI003890,M000262,2024-09-08,4608.77,Debit Card,Success
PA003891,BI003891,M001242,2024-05-24,3885.33,Debit Card,Success
PA003892,BI003892,M000376,2024-10-22,2167.87,Net Banking,Failed
PA003893,BI003893,M001214,2024-11-22,3608.52,Cash,Success
PA003894,BI003894,M000796,2024-02-13,4212.1,Debit Card,Success
PA003895,BI003895,M000343,2024-12-21,2992.43,Net Banking,Success
PA003896,BI003896,M002408,2024-05-09,1719.51,Credit Card,Success
PA003897,BI003897,M002112,2024-06-07,4806.43,Wallet,Success
PA003898,BI003898,M001452,2025-03-07,5681.13,Credit Card,Success
PA003899,BI003899,M001818,2025-03-11,3437.6,Net Banking,Success
PA003900,BI003900,M002300,2024-06-16,4072.33,Cash,Success
PA003901,BI003901,M001150,2024-03-07,3251.74,UPI,Success
PA003902,BI003902,M001564,2024-10-08,2159.06,UPI,Success
PA003903,BI003903,M001001,2025-10-05,4766.14,Credit Card,Success
PA003904,BI003904,M001016,2025-04-01,3945.2,Debit Card,Success
PA003905,BI003905,M000812,2025-11-26,4082.36,Credit Card,Success
PA003906,BI003906,M000340,2024-10-21,5131.97,UPI,Success
PA003907,BI003907,M001054,2024-02-23,1738.82,UPI,Success
PA003908,BI003908,M000728,2025-10-08,2644.27,UPI,Success
PA003909,BI003909,M002052,2025-11-20,2939.19,Cash,Success
PA003910,BI003910,M000910,2024-03-06,3905.05,UPI,Success
PA003911,BI003911,M002495,2025-09-11,2130.91,Net Banking,Success
PA003912,BI003912,M000720,2025-09-04,2226.86,Debit Card,Success
PA003913,BI003913,M000347,2024-01-22,4510.69,Wallet,Success
PA003914,BI003914,M001406,2024-10-15,2683.69,UPI,Success
PA003915,BI003915,M001854,2024-07-08,2624.53,Wallet,Success
PA003916,BI003916,M000420,2025-10-18,2801.96,UPI,Success
PA003917,BI003917,M000565,2025-07-05,4926.39,,Success
PA003918,BI003918,M000664,2024-02-12,1681.19,,Success
PA003919,BI003919,M001075,2024-03-31,2193.41,Wallet,Success
PA003920,BI003920,M001589,2025-10-30,2788.01,Cash,Success
PA003921,BI003921,M001999,2024-08-08,5296.27,Net Banking,Success
PA003922,BI003922,M002098,2024-12-14,1943.65,Credit Card,Success
PA003923,BI003923,M000496,2024-08-25,3034.84,UPI,Success
PA003924,BI003924,M001609,2024-03-16,3194.09,UPI,Success
PA003925,BI003925,M002333,2024-05-13,1399.46,Net Banking,Failed
PA003926,BI003926,M001680,2025-04-18,1134.59,Net Banking,Success
PA003927,BI003927,M000361,2025-05-30,4382.43,Credit Card,Success
PA003928,BI003928,M000256,2024-10-17,980.17,Net Banking,Success
PA003929,BI003929,M002362,2024-02-29,1815.01,UPI,Success
PA003930,BI003930,M001780,2025-07-09,1694.71,Credit Card,Success
PA003931,BI003931,M000933,2025-07-13,1053.12,Wallet,Success
PA003932,BI003932,M000797,2025-04-16,1830.35,UPI,Success
PA003933,BI003933,M000669,2025-02-03,3230.54,Debit Card,Success
PA003934,BI003934,M000136,2024-07-20,2632.47,UPI,Success
PA003935,BI003935,M000963,2024-08-07,4305.72,Debit Card,Success
PA003936,BI003936,M001770,2025-10-23,2211.09,UPI,Success
PA003937,BI003937,M000853,2024-12-23,4034.83,Debit Card,Success
PA003938,BI003938,M002049,2025-11-14,-3780.91,Cash,Success
PA003939,BI003939,M001340,2024-04-27,1848.9,Credit Card,Success
PA003940,BI003940,M000334,2025-08-04,4248.47,Credit Card,Success
PA003941,BI003941,M000427,2024-01-24,3168.83,UPI,Success
PA003942,BI003942,M000014,2025-12-12,933.99,Debit Card,Success
PA003943,BI003943,M001218,2025-08-04,2373.39,UPI,Success
PA003944,BI003944,M002049,2025-09-22,4906.72,Net Banking,Success
PA003945,BI003945,M001495,2025-09-21,3722.66,Wallet,Success
PA003946,BI003946,M002444,2024-05-15,3828.88,Credit Card,Success
PA003947,BI003947,M000734,2025-01-31,2893.08,Credit Card,Success
PA003948,BI003948,M002112,2024-06-17,4042.19,Credit Card,Success
PA003949,BI003949,M000614,2024-04-23,3596.99,Debit Card,Success
PA003950,BI003950,M000980,2024-10-13,4177.88,Credit Card,Success
PA003951,BI003951,M002264,2025-03-27,4327.75,Net Banking,Success
PA003952,BI003952,M000746,2024-05-05,4694.21,Net Banking,Success
PA003953,BI003953,M001208,2025-07-29,4447.58,Debit Card,Success
PA003954,BI003954,M001231,2025-01-01,4900.84,Net Banking,Success
PA003955,BI003955,M001119,2025-10-12,1968.78,Wallet,Success
PA003956,BI003956,M001123,2024-09-24,1037.56,Cash,Success
PA003957,BI003957,M001666,2025-09-12,1246.31,UPI,Success
PA003958,BI003958,M000060,2025-06-20,1327.8,Wallet,Success
PA003959,BI003959,M000132,2024-12-21,1771.42,UPI,Success
PA003960,BI003960,M001655,2024-12-19,4319.14,Cash,Failed
PA003961,BI003961,M000851,2024-03-27,1589.68,Cash,Success
PA003962,BI003962,M002056,2024-03-21,5196.21,Credit Card,Success
PA003963,BI003963,M002492,2024-07-24,3393.8,Wallet,Success
PA003964,BI003964,M001336,2025-04-17,3725.04,Cash,Refunded
PA003965,BI003965,M001673,2025-08-05,3147.01,Cash,Success
PA003966,BI003966,M001906,2024-11-10,2592.98,UPI,Success
PA003967,BI003967,M001592,2024-04-05,2906.45,Wallet,Refunded
PA003968,BI003968,M001711,2025-12-30,4309.02,Debit Card,Success
PA003969,BI003969,M001911,2025-05-24,2117.75,,Success
PA003970,BI003970,M001327,2025-12-07,2901.95,Cash,Success
PA003971,BI003971,M002369,2024-05-05,2689.27,Debit Card,Success
PA003972,BI003972,M001163,2024-08-05,1325.39,Net Banking,Success
PA003973,BI003973,M001260,2024-03-28,4582.18,Cash,Success
PA003974,BI003974,M000483,2025-05-23,2036.02,Net Banking,Success
PA003975,BI003975,M001438,2024-11-17,4484.0,Wallet,Success
PA003976,BI003976,M002247,2024-05-30,2975.39,Cash,Success
PA003977,BI003977,M002354,2024-01-26,2930.16,UPI,Failed
PA003978,BI003978,M000580,2025-02-05,3879.52,Wallet,Success
PA003979,BI003979,M000031,2024-06-12,3833.02,,Success
PA003980,BI003980,M000591,2024-07-04,5363.77,Net Banking,Failed
PA003981,BI003981,M002294,2024-05-01,1517.87,Cash,Success
PA003982,BI003982,M001236,2025-03-18,4131.55,Debit Card,Success
PA003983,BI003983,M001802,2024-01-01,2794.38,Net Banking,Success
PA003984,BI003984,M000347,2024-04-17,5222.05,Credit Card,Success
PA003985,BI003985,M001254,2025-11-27,3051.7,UPI,Success
PA003986,BI003986,M002400,2024-03-24,5113.67,Net Banking,Success
PA003987,BI003987,M000776,2025-10-15,3942.18,Cash,Success
PA003988,BI003988,M002025,2024-07-19,4697.38,Wallet,Success
PA003989,BI003989,M000853,2025-10-23,1542.8,Credit Card,Success
PA003990,BI003990,M000825,2025-07-07,2576.61,Debit Card,Success
PA003991,BI003991,M002334,2024-04-19,3312.57,Wallet,Success
PA003992,BI003992,M002349,2025-07-08,4262.69,Net Banking,Success
PA003993,BI003993,M002170,2025-01-25,4803.26,Cash,Success
PA003994,BI003994,M000209,2024-07-11,2819.64,UPI,Success
PA003995,BI003995,M000997,2025-11-01,5012.04,Net Banking,Success
PA003996,BI003996,M001510,2024-01-26,1422.99,UPI,Failed
PA003997,BI003997,M001656,2025-09-21,2573.62,Wallet,Success
PA003998,BI003998,M000297,2024-07-30,5670.3,Net Banking,Success
PA003999,BI003999,M001957,2025-10-25,1867.69,Credit Card,Success
PA004000,BI004000,M001416,2025-01-22,2411.38,Cash,Success
PA004001,BI004001,M000746,2025-06-10,4067.56,Credit Card,Success
PA004002,BI004002,M001110,2025-05-31,3864.32,Cash,Success
PA004003,BI004003,M002428,2024-08-14,4435.1,Cash,Success
PA004004,BI004004,M000485,2025-01-07,4262.6,Debit Card,Success
PA004005,BI004005,M001081,2024-09-18,3138.94,Debit Card,Success
PA004006,BI004006,M000573,2025-09-24,4107.64,Wallet,Success
PA004007,BI004007,M000212,2024-02-20,3787.49,Cash,Success
PA004008,BI004008,M000084,2025-11-27,3546.03,Cash,Success
PA004009,BI004009,M000991,2025-08-20,3501.22,Debit Card,Success
PA004010,BI004010,M001779,2024-10-29,2788.97,Wallet,Refunded
PA004011,BI004011,M002091,2025-05-08,1982.25,Wallet,Refunded
PA004012,BI004012,M002373,2024-08-14,3924.79,Cash,Success
PA004013,BI004013,M002041,2025-06-29,2822.69,Cash,Success
PA004014,BI004014,M001636,2025-10-03,3813.57,Credit Card,Success
PA004015,BI004015,M001271,2025-09-17,4105.35,Debit Card,Success
PA004016,BI004016,M000432,2024-02-09,3760.57,UPI,Success
PA004017,BI004017,M000275,2025-08-06,2048.04,Credit Card,Success
PA004018,BI004018,M001493,2025-08-22,3511.87,UPI,Success
PA004019,BI004019,M000061,2024-02-25,3383.36,Wallet,Failed
PA004020,BI004020,M001101,2025-09-17,1675.04,UPI,Success
PA004021,BI004021,M000902,2024-07-05,4091.92,Wallet,Failed
PA004022,BI004022,M001895,2024-05-15,3165.68,Credit Card,Failed
PA004023,BI004023,M001556,2025-08-28,4620.01,UPI,Success
PA004024,BI004024,M001422,2025-08-13,4371.54,Net Banking,Success
PA004025,BI004025,M000395,2024-04-26,3944.68,UPI,Success
PA004026,BI004026,M001744,2025-09-27,4261.25,Credit Card,Success
PA004027,BI004027,M000476,2025-02-21,2678.59,Cash,Success
PA004028,BI004028,M001004,2025-01-29,2838.49,Debit Card,Success
PA004029,BI004029,M001096,2024-06-26,3281.35,Wallet,Success
PA004030,BI004030,M000086,2025-05-27,2752.4,Debit Card,Success
PA004031,BI004031,M001991,2025-06-18,2298.07,Credit Card,Success
PA004032,BI004032,M001437,2024-07-31,2529.61,Credit Card,Success
PA004033,BI004033,M000506,2025-03-01,4264.65,Credit Card,Success
PA004034,BI004034,M000257,2024-07-26,2347.02,Net Banking,Success
PA004035,BI004035,M001421,2024-05-10,4236.65,Cash,Success
PA004036,BI004036,M002057,2025-03-17,3326.36,Cash,Success
PA004037,BI004037,M000534,2025-12-25,1707.92,Net Banking,Success
PA004038,BI004038,M000073,2024-04-19,1432.79,Net Banking,Success
PA004039,BI004039,M000273,2024-11-12,5355.38,Net Banking,Success
PA004040,BI004040,M002331,2024-12-05,2567.52,Wallet,Success
PA004041,BI004041,M002181,2025-03-17,821.89,Cash,Success
PA004042,BI004042,M000526,2024-09-13,4816.21,Debit Card,Success
PA004043,BI004043,M000631,2024-09-12,5123.07,Credit Card,Success
PA004044,BI004044,M000747,2025-05-24,3297.2,Credit Card,Success
PA004045,BI004045,M001484,2025-12-12,1808.22,Wallet,Success
PA004046,BI004046,M000590,2024-05-24,1960.23,UPI,Success
PA004047,BI004047,M002223,2024-03-10,2403.6,Credit Card,Success
PA004048,BI004048,M002265,2024-11-07,3750.43,Net Banking,Success
PA004049,BI004049,M002313,2025-10-16,3057.47,Debit Card,Failed
PA004050,BI004050,M002034,2025-11-18,4653.73,Credit Card,Failed
PA004051,BI004051,M001146,2025-09-20,2634.92,Net Banking,Success
PA004052,BI004052,M001029,2025-09-04,4986.17,Cash,Success
PA004053,BI004053,M000695,2024-10-27,3902.96,Net Banking,Failed
PA004054,BI004054,M001823,2025-07-15,2580.49,Credit Card,Success
PA004055,BI004055,M001712,2024-01-07,1223.84,Wallet,Success
PA004056,BI004056,M000658,2024-09-23,2272.91,UPI,Success
PA004057,BI004057,M000920,2025-12-06,3141.15,Debit Card,Success
PA004058,BI004058,M001544,2025-10-08,5566.54,UPI,Success
PA004059,BI004059,M000658,2024-02-16,4830.59,UPI,Success
PA004060,BI004060,M002074,2024-05-31,2252.8,UPI,Success
PA004061,BI004061,M002268,2025-06-05,911.35,Debit Card,Success
PA004062,BI004062,M000124,2025-11-18,1262.45,Cash,Success
PA004063,BI004063,M001894,2025-09-06,3145.05,Debit Card,Success
PA004064,BI004064,M000290,2025-12-17,2687.87,Wallet,Success
PA004065,BI004065,M000233,2025-09-27,3236.37,Net Banking,Success
PA004066,BI004066,M001332,2025-07-22,1813.27,Net Banking,Failed
PA004067,BI004067,M001993,2025-01-18,3971.56,Credit Card,Success
PA004068,BI004068,M001277,2024-08-10,2846.96,Wallet,Success
PA004069,BI004069,M001612,2025-10-13,2023.05,Net Banking,Success
PA004070,BI004070,M001688,2025-08-23,2404.2,Debit Card,Success
PA004071,BI004071,M000897,2025-11-07,3772.43,Wallet,Success
PA004072,BI004072,M002246,2024-04-13,4994.23,Cash,Success
PA004073,BI004073,M001859,2024-12-28,4130.99,Credit Card,Success
PA004074,BI004074,M000265,2024-07-12,2821.55,Cash,Failed
PA004075,BI004075,M000835,2024-10-22,2938.91,Credit Card,Success
PA004076,BI004076,M002353,2024-06-26,3843.98,Cash,Success
PA004077,BI004077,M001229,2024-09-27,3644.69,Net Banking,Success
PA004078,BI004078,M000883,2025-09-16,5586.54,UPI,Success
PA004079,BI004079,M000528,2024-12-22,3682.58,Credit Card,Success
PA004080,BI004080,M000657,2025-11-16,4181.6,Cash,Success
PA004081,BI004081,M000190,2024-12-14,985.55,Credit Card,Success
PA004082,BI004082,M001910,2025-08-31,2221.81,Wallet,Success
PA004083,BI004083,M001246,2025-05-02,722.96,Wallet,Failed
PA004084,BI004084,M000313,2025-03-03,2794.17,Credit Card,Success
PA004085,BI004085,M000918,2024-10-02,2537.32,Cash,Success
PA004086,BI004086,M001110,2025-05-31,2729.18,Wallet,Failed
PA004087,BI004087,M001172,2025-07-23,2888.09,Cash,Failed
PA004088,BI004088,M001955,2025-10-31,2844.42,Wallet,Success
PA004089,BI004089,M001158,2025-04-05,3053.63,,Refunded
PA004090,BI004090,M000672,2025-12-22,2569.93,Wallet,Success
PA004091,BI004091,M000670,2024-07-18,3925.71,Net Banking,Success
PA004092,BI004092,M002160,2025-03-09,4727.54,Net Banking,Success
PA004093,BI004093,M000664,2024-09-11,5741.46,Cash,Refunded
PA004094,BI004094,M000676,2025-12-18,2877.27,UPI,Success
PA004095,BI004095,M000781,2024-04-22,4734.1,,Success
PA004096,BI004096,M002156,2025-06-17,3008.98,Net Banking,Success
PA004097,BI004097,M001642,2024-03-05,4271.26,UPI,Success
PA004098,BI004098,M000274,2025-11-24,2777.99,Credit Card,Success
PA004099,BI004099,M001818,2024-01-25,3471.27,Cash,Success
PA004100,BI004100,M000477,2025-04-09,3872.87,Debit Card,Failed
PA004101,BI004101,M000877,2024-07-06,2544.36,Wallet,Success
PA004102,BI004102,M000471,2024-11-08,1498.72,Wallet,Success
PA004103,BI004103,M001963,2025-09-26,4726.13,UPI,Success
PA004104,BI004104,M001902,2025-08-16,5462.12,Net Banking,Success
PA004105,BI004105,M002486,2024-06-29,2351.76,Debit Card,Success
PA004106,BI004106,M002026,2024-07-26,4371.71,UPI,Success
PA004107,BI004107,M001090,2025-09-03,1922.01,Wallet,Success
PA004108,BI004108,M002384,2024-09-07,4572.13,Cash,Success
PA004109,BI004109,M002176,2024-08-10,1798.97,Debit Card,Success
PA004110,BI004110,M002192,2025-01-04,2307.34,UPI,Success
PA004111,BI004111,M001204,2024-12-04,2478.42,UPI,Success
PA004112,BI004112,M002343,2024-03-24,3678.09,Net Banking,Success
PA004113,BI004113,M002459,2024-11-25,1317.87,Wallet,Success
PA004114,BI004114,M000094,2025-06-23,5160.36,,Success
PA004115,BI004115,M001510,2024-08-21,4426.59,UPI,Failed
PA004116,BI004116,M002176,2025-06-28,2223.49,Credit Card,Success
PA004117,BI004117,M002275,2024-07-30,1926.72,Debit Card,Success
PA004118,BI004118,M001917,2025-02-09,1694.92,Cash,Failed
PA004119,BI004119,M002045,2025-10-12,2244.36,Cash,Success
PA004120,BI004120,M000406,2025-12-14,4959.87,Wallet,Success
PA004121,BI004121,M000440,2025-06-19,5038.72,Net Banking,Success
PA004122,BI004122,M001061,2024-09-05,1894.54,Net Banking,Success
PA004123,BI004123,M000197,2024-12-05,3015.35,Wallet,Success
PA004124,BI004124,M001480,2025-01-24,1087.59,Debit Card,Success
PA004125,BI004125,M001990,2024-05-09,3778.87,UPI,Success
PA004126,BI004126,M000718,2024-07-14,4221.29,UPI,Success
PA004127,BI004127,M000195,2024-08-13,3002.75,Net Banking,Success
PA004128,BI004128,M000641,2025-09-13,1235.3,Credit Card,Success
PA004129,BI004129,M000826,2024-09-05,1793.48,Wallet,Success
PA004130,BI004130,M000133,2025-08-15,1863.26,Wallet,Success
PA004131,BI004131,M002052,2025-03-31,2641.18,Debit Card,Failed
PA004132,BI004132,M000237,2024-06-23,5136.31,Cash,Success
PA004133,BI004133,M001339,2024-11-04,1927.03,Wallet,Success
PA004134,BI004134,M000529,2024-08-14,4538.16,Credit Card,Success
PA004135,BI004135,M001430,2025-08-28,2961.55,Net Banking,Success
PA004136,BI004136,M002058,2025-03-15,3297.49,Wallet,Failed
PA004137,BI004137,M000386,2024-04-15,2526.18,Debit Card,Success
PA004138,BI004138,M000957,2025-02-04,2588.78,Debit Card,Success
PA004139,BI004139,M000335,2025-03-25,5255.35,,Success
PA004140,BI004140,M000649,2025-01-23,4303.55,Net Banking,Success
PA004141,BI004141,M002212,2024-01-03,4901.76,UPI,Success
PA004142,BI004142,M001841,2024-03-01,5214.2,Wallet,Success
PA004143,BI004143,M002281,2024-08-13,4986.17,UPI,Success
PA004144,BI004144,M001189,2025-03-14,4946.75,Credit Card,Success
PA004145,BI004145,M001213,2025-08-30,2288.28,,Success
PA004146,BI004146,M000115,2024-03-22,3992.4,Net Banking,Success
PA004147,BI004147,M001903,2024-09-14,4251.01,Cash,Success
PA004148,BI004148,M002330,2024-02-29,2673.19,,Success
PA004149,BI004149,M002368,2025-10-07,3444.81,Cash,Success
PA004150,BI004150,M002350,2024-08-07,3417.02,Debit Card,Success
PA004151,BI004151,M000269,2024-08-18,5117.75,Debit Card,Success
PA004152,BI004152,M000672,2025-08-14,1357.8,,Success
PA004153,BI004153,M000193,2025-02-26,4494.15,Wallet,Success
PA004154,BI004154,M001078,2024-11-11,2446.63,Credit Card,Success
PA004155,BI004155,M001147,2025-11-05,2954.3,Credit Card,Success
PA004156,BI004156,M000805,2024-08-07,3767.3,Debit Card,Success
PA004157,BI004157,M001579,2024-06-25,2571.99,UPI,Success
PA004158,BI004158,M001265,2025-02-24,2336.97,Debit Card,Success
PA004159,BI004159,M002114,2024-07-04,1988.63,Debit Card,Success
PA004160,BI004160,M000031,2025-10-01,4222.43,Net Banking,Success
PA004161,BI004161,M001823,2025-07-15,4632.0,Cash,Success
PA004162,BI004162,M002496,2025-04-07,3450.03,UPI,Success
PA004163,BI004163,M001111,2024-10-18,2066.87,Cash,Success
PA004164,BI004164,M001130,2024-08-11,3657.01,Wallet,Success
PA004165,BI004165,M001027,2025-04-21,1951.15,UPI,Success
PA004166,BI004166,M000299,2024-11-29,2121.78,Debit Card,Success
PA004167,BI004167,M001655,2024-04-02,1461.13,Debit Card,Success
PA004168,BI004168,M001942,2024-05-21,4249.28,Debit Card,Success
PA004169,BI004169,M000337,2025-06-29,2385.75,Debit Card,Success
PA004170,BI004170,M000922,2025-01-18,2528.99,UPI,Success
PA004171,BI004171,M000882,2024-02-01,4407.72,UPI,Success
PA004172,BI004172,M001741,2025-08-12,5397.22,Credit Card,Success
PA004173,BI004173,M000900,2024-04-07,5977.88,UPI,Success
PA004174,BI004174,M000908,2025-11-02,3097.26,Net Banking,Success
PA004175,BI004175,M001381,2024-09-02,5427.56,Net Banking,Success
PA004176,BI004176,M001227,2025-04-01,1657.26,Net Banking,Success
PA004177,BI004177,M001685,2025-07-04,2630.0,,Success
PA004178,BI004178,M000911,2025-04-05,4206.23,UPI,Success
PA004179,BI004179,M001958,2024-05-07,2756.17,UPI,Success
PA004180,BI004180,M002242,2025-06-16,5198.19,Cash,Success
PA004181,BI004181,M002374,2024-10-11,2784.26,Cash,Failed
PA004182,BI004182,M002235,2024-07-29,1621.74,Credit Card,Success
PA004183,BI004183,M000536,2025-09-11,3301.75,Debit Card,Success
PA004184,BI004184,M001029,2025-09-04,1234.98,,Success
PA004185,BI004185,M001572,2025-05-25,1572.62,Credit Card,Success
PA004186,BI004186,M000978,2025-07-07,4155.26,Debit Card,Success
PA004187,BI004187,M000559,2024-10-14,3461.24,Credit Card,Success
PA004188,BI004188,M000795,2025-07-14,1146.26,,Failed
PA004189,BI004189,M000593,2025-03-15,1148.56,,Success
PA004190,BI004190,M001553,2024-07-05,4272.82,Credit Card,Success
PA004191,BI004191,M001651,2024-09-10,1796.98,Net Banking,Success
PA004192,BI004192,M001366,2025-02-15,3621.19,UPI,Success
PA004193,BI004193,M001866,2024-12-03,3136.9,Cash,Success
PA004194,BI004194,M000769,2024-03-05,2185.13,UPI,Success
PA004195,BI004195,M000732,2024-11-07,1965.76,UPI,Success
PA004196,BI004196,M001465,2024-06-13,3048.0,Wallet,Success
PA004197,BI004197,M002177,2024-08-31,3510.67,Credit Card,Success
PA004198,BI004198,M002473,2024-02-24,2698.42,Wallet,Success
PA004199,BI004199,M000710,2025-09-29,4542.46,Credit Card,Success
PA004200,BI004200,M001021,2024-11-30,4909.39,Credit Card,Success
PA004201,BI004201,M002362,2025-01-18,3652.79,UPI,Success
